疾病病种,发病数,date,year,month,url
丙类传染病合计,2206.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
流行性感冒,1465.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
流行性腮腺炎,80.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
风疹,0.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
急性出血性结膜炎,0.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
麻风病,0.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
斑疹伤寒,0.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
黑热病,0.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
包虫病,0.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
丝虫病,0.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
其它感染性腹泻病,125.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
手足口病,536.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
甲乙丙类总计,4082.0,2022-11,2022,11,/yqxx/20221230/b65f7204643047338461e1bba066339d.html
甲乙类传染病合计,2651.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
鼠疫,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
霍乱,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
传染性非典型肺炎,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
艾滋病,28.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
病毒性肝炎,65.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
其中:（1）甲肝,13.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
（2）乙肝,6.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
（3）丙肝,1.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
（4）丁肝,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
（5）戊肝,45.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
（6）肝炎（未分型）,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
脊髓灰质炎,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
人感染高致病性禽流感,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
麻疹,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
流行性出血热,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
狂犬病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
流行性乙型脑炎,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
登革热,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
炭疽,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
细菌性和阿米巴性痢疾,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
肺结核,289.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
伤寒和副伤寒,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
流行性脑脊髓膜炎,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
百日咳,1.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
白喉,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
新生儿破伤风,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
猩红热,32.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
布鲁氏菌病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
淋病,123.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
梅毒,546.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
钩端螺旋体病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
血吸虫病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
疟疾,1.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
人感染H7N9禽流感,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
新型冠状病毒肺炎*,1566.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
丙类传染病合计,1804.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
流行性感冒,1374.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
流行性腮腺炎,53.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
风疹,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
急性出血性结膜炎,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
麻风病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
斑疹伤寒,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
黑热病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
包虫病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
丝虫病,0.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
其它感染性腹泻病,51.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
手足口病,326.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
甲乙丙类总计,4455.0,2022-12,2022,12,/yqxx/20230119/8e9b2217890e401094fae841d57849a6.html
甲乙类传染病合计,2026.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
鼠疫,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
霍乱,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
传染性非典型肺炎,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
艾滋病,9.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
病毒性肝炎,119.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
其中:（1）甲肝,17.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
（2）乙肝,13.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
（3）丙肝,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
（4）丁肝,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
（5）戊肝,89.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
（6）肝炎（未分型）,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
脊髓灰质炎,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
人感染高致病性禽流感,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
麻疹,1.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
流行性出血热,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
狂犬病,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
流行性乙型脑炎,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
登革热,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
炭疽,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
细菌性和阿米巴性痢疾,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
肺结核,300.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
伤寒和副伤寒,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
流行性脑脊髓膜炎,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
百日咳,121.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
白喉,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
新生儿破伤风,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
猩红热,45.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
布鲁氏菌病,1.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
淋病,149.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
梅毒,692.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
钩端螺旋体病,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
血吸虫病,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
疟疾,4.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
人感染H7N9禽流感,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
新型冠状病毒肺炎*,585.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
丙类传染病合计,2032.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
流行性感冒,1476.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
流行性腮腺炎,64.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
风疹,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
急性出血性结膜炎,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
麻风病,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
斑疹伤寒,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
黑热病,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
包虫病,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
丝虫病,0.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
其它感染性腹泻病,326.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
手足口病,166.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
甲乙丙类总计,4058.0,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
*报告新型冠状病毒肺炎确诊病例585例，均为境外输入病例。,,2022-2,2022,2,/yqxx/20220401/6810a0e2ad0f4c4d9866d3dca33be2d1.html
甲乙类传染病合计,3523.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
鼠疫,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
霍乱,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
传染性非典型肺炎,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
艾滋病,13.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
病毒性肝炎,128.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
其中:（1）甲肝,10.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
（2）乙肝,7.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
（3）丙肝,1.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
（4）丁肝,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
（5）戊肝,110.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
（6）肝炎（未分型）,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
脊髓灰质炎,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
人感染高致病性禽流感,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
麻疹,1.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
流行性出血热,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
狂犬病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
流行性乙型脑炎,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
登革热,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
炭疽,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
细菌性和阿米巴性痢疾,1.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
肺结核,335.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
伤寒和副伤寒,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
流行性脑脊髓膜炎,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
百日咳,102.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
白喉,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
新生儿破伤风,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
猩红热,39.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
布鲁氏菌病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
淋病,156.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
梅毒,642.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
钩端螺旋体病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
血吸虫病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
疟疾,4.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
人感染H7N9禽流感,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
新型冠状病毒肺炎*,2102.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
丙类传染病合计,1674.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
流行性感冒,1305.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
流行性腮腺炎,41.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
风疹,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
急性出血性结膜炎,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
麻风病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
斑疹伤寒,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
黑热病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
包虫病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
丝虫病,0.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
其它感染性腹泻病,212.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
手足口病,116.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
甲乙丙类总计,5197.0,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
*报告新型冠状病毒肺炎确诊病例2102例；其中境外输入病例557例，本土病例1545例。,,2022-3,2022,3,/yqxx/20220426/189d4c560f3f445c825cdf6e92587ca8.html
甲乙类传染病合计,52125.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
鼠疫,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
霍乱,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
传染性非典型肺炎,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
艾滋病,8.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
病毒性肝炎,47.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
其中:（1）甲肝,3.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
（2）乙肝,6.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
（3）丙肝,1.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
（4）丁肝,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
（5）戊肝,37.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
（6）肝炎（未分型）,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
脊髓灰质炎,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
人感染高致病性禽流感,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
麻疹,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
流行性出血热,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
狂犬病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
流行性乙型脑炎,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
登革热,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
炭疽,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
细菌性和阿米巴性痢疾,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
肺结核,53.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
伤寒和副伤寒,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
流行性脑脊髓膜炎,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
百日咳,8.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
白喉,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
新生儿破伤风,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
猩红热,1.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
布鲁氏菌病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
淋病,10.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
梅毒,111.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
钩端螺旋体病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
血吸虫病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
疟疾,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
人感染H7N9禽流感,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
新型冠状病毒肺炎*,51887.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
丙类传染病合计,81.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
流行性感冒,39.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
流行性腮腺炎,3.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
风疹,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
急性出血性结膜炎,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
麻风病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
斑疹伤寒,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
黑热病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
包虫病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
丝虫病,0.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
其它感染性腹泻病,34.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
手足口病,5.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
甲乙丙类总计,52206.0,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
*报告新型冠状病毒肺炎确诊病例51887例；其中境外输入病例68例，本土病例51819例。,,2022-4,2022,4,/yqxx/20220520/ac50007db3fa49ae992ff5bd624c78d7.html
甲乙类传染病合计,5091.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
鼠疫,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
霍乱,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
传染性非典型肺炎,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
艾滋病,3.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
病毒性肝炎,48.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
其中:（1）甲肝,6.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
（2）乙肝,3.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
（3）丙肝,4.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
（4）丁肝,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
（5）戊肝,33.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
（6）肝炎（未分型）,2.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
脊髓灰质炎,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
人感染高致病性禽流感,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
麻疹,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
流行性出血热,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
狂犬病,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
流行性乙型脑炎,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
登革热,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
炭疽,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
细菌性和阿米巴性痢疾,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
肺结核,118.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
伤寒和副伤寒,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
流行性脑脊髓膜炎,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
百日咳,2.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
白喉,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
新生儿破伤风,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
猩红热,1.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
布鲁氏菌病,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
淋病,19.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
梅毒,231.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
钩端螺旋体病,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
血吸虫病,0.0,2022-5,2022,5,/yqxx/20220624/260c0dd8e8264aa8a8944d50d09d7de6.html
